id,object_type,slug,seo_title,seo_description,is_pillar_content,focus_keyword,seo_score,robots,advanced_robots,canonical_url,primary_term,schema_data,social_facebook_thumbnail,social_facebook_title,social_facebook_description,social_twitter_thumbnail,social_twitter_title,social_twitter_description,redirect_to,redirect_type
"81445","post","joti-apartments-1","","","no","","","","","","","","","","","","","","",""
"81454","post","joti-apartments-2","","","no","","","","","","","","","","","","","","",""
"81465","post","lian-apartament","","","no","","","","","","","","","","","","","","",""
"81467","post","milos-apartments","","","no","","","","","","","","","","","","","","",""
"81470","post","spectacular-seaview-apartment","","","no","","24","","","","","","","","","","","","",""
"81472","post","nia-boutique-hotel","","","no","","","","","","","","","","","","","","",""
"81485","post","vila-relax","","","no","","","","","","","","","","","","","","",""
"81495","post","duplex-apartment-front-sea","","","no","","","","","","","","","","","","","","",""
"81501","post","green-terrace-apartment-4","","","no","","","","","","","","","","","","","","",""
"81505","post","phi-apartments-1-min-from-the-beach-new-additions","","","no","","","","","","","","","","","","","","",""
"81506","post","premier-guest-house","","","no","","","","","","","","","","","","","","",""
"81519","post","mergan-hotel","","","no","","","","","","","","","","","","","","",""
"81532","post","elton-tafa-guesthouse","","","no","","","","","","","","","","","","","","",""
"81545","post","lungomare-private-rooms","","","no","","","","","","","","","","","","","","",""
"81549","post","asta-apartments-2","","","no","","","","","","","","","","","","","","",""
"81558","post","jico-travel-beach-apartment-santi","","","no","","","","","","","","","","","","","","",""
"81566","post","amalia-hotel","","","no","","","","","","","","","","","","","","",""
"81579","post","villa-nefeli-prive","","","no","","22","","","","","","","","","","","","",""
"81583","post","bella-vista","","","no","","","","","","","","","","","","","","",""
"81596","post","villa-praljan","","","no","","","","","","","","","","","","","","",""
"65735","post","ha-guest-house","","","no","","","","","","","","","","","","","","",""
"66111","post","hotel-onufri","","","no","","","","","","","","","","","","","","",""
"74490","post","guesthouse-leo","","","no","","","","","","","","","","","","","","",""
"81609","post","hotel-jaho","","","no","","","","","","","","","","","","","","",""
"81611","post","hotel-globo","","","no","","","","","","","","","","","","","","",""
"81624","post","fusha-e-gjes-hotel","","","no","","","","","","","","","","","","","","",""
"81637","post","apart-hotel-lili2","","","no","","","","","","","","","","","","","","",""
"81650","post","dea-beach-house","","","no","","","","","","","","","","","","","","",""
"81659","post","a-cozy-duplex-in-the-lalzi-bay","","","no","","","","","","","","","","","","","","",""
"81661","post","lovely-apartment-w-ac-bath-kitchen-parking-and-garden","","","no","","","","","","","","","","","","","","",""
"81663","post","hotel-tramonto-vlore","","","no","","","","","","","","","","","","","","",""
"81676","post","peppermint-apartment","","","no","","","","","","","","","","","","","","",""
"81683","post","house-of-horses-shtepia-e-kuajve","","","no","","","","","","","","","","","","","","",""
"81696","post","chiara-lovely-apartment","","","no","","","","","","","","","","","","","","",""
"81698","post","flori-apartments","","","no","","","","","","","","","","","","","","",""
"81701","post","rent-room-vlora","","","no","","","","","","","","","","","","","","",""
"81704","post","downtown-modern-studio-apartment","","","no","","","","","","","","","","","","","","",""
"81706","post","luxury-villa-1","","","no","","","","","","","","","","","","","","",""
"81714","post","saranda-apartment-brajan","","","no","","","","","","","","","","","","","","",""
"81715","post","apollons-apartments","","","no","","","","","","","","","","","","","","",""
"81717","post","alexs-apartment","","","no","","","","","","","","","","","","","","",""
"81720","post","hakuna-matata-residence-apartments","","","no","","","","","","","","","","","","","","",""
"81726","post","bb-visar-rooms","","","no","","","","","","","","","","","","","","",""
"81752","post","hotel-visar-apartments","","","no","","","","","","","","","","","","","","",""
"81757","post","movenpick-hotel-lalez-durres","","","no","","","","","","","","","","","","","","",""
"81770","post","hostel-central-shkoder","","","no","","","","","","","","","","","","","","",""
"81783","post","hotel-olsi","","","no","","","","","","","","","","","","","","",""
"81796","post","vila-31","","","no","","","","","","","","","","","","","","",""
"81801","post","odri-apartment","","","no","","","","","","","","","","","","","","",""
"81805","post","luxury-vila-3","","","no","","","","","","","","","","","","","","",""
"81813","post","florindas-apartment-qerret","","","no","","","","","","","","","","","","","","",""
"81821","post","superior-private-apartment-at-the-resort-in-sarande","","","no","","","","","","","","","","","","","","",""
"81830","post","hera-premium-apartments","","","no","","","","","","","","","","","","","","",""
"81833","post","saint-michelle-residence","","","no","","","","","","","","","","","","","","",""
"81846","post","luxury-villa-4","","","no","","","","","","","","","","","","","","",""
"81856","post","luxury-villa-5","","","no","","","","","","","","","","","","","","",""
"81864","post","azzurra-experience-apartment","","","no","","","","","","","","","","","","","","",""
"81873","post","gegest-hotel","","","no","","","","","","","","","","","","","","",""
"81886","post","mels-apartments","","","no","","","","","","","","","","","","","","",""
"81890","post","royal-land","","","no","","","","","","","","","","","","","","",""
"81912","post","luxury-villa-2","","","no","","","","","","","","","","","","","","",""
"81934","post","garden-villa-lake-side-glamping","","","no","","","","","","","","","","","","","","",""
"81947","post","divjaka-apartments-2-city-center","","","no","","","","","","","","","","","","","","",""
"81966","post","spacious-house-with-a-big-garden-and-fire-pit","","","no","","","","","","","","","","","","","","",""
"81970","post","wonderful-sea-view-apartment-qerret","","","no","","","","","","","","","","","","","","",""
"81980","post","camping-albania-secret-village-den","","","no","","","","","","","","","","","","","","",""
"81993","post","magic-view","","","no","","","","","","","","","","","","","","",""
"82000","post","principe-del-lago","","","no","","","","","","","","","","","","","","",""
"82013","post","chic-boutique-hotel-vlore","","","no","","","","","","","","","","","","","","",""
"82039","post","2v1-21-dhjetori","","","no","","","","","","","","","","","","","","",""
"82046","post","hotel-vila-ruci","","","no","","","","","","","","","","","","","","",""
"82049","post","hotel-margjokaj","","","no","","","","","","","","","","","","","","",""
"82062","post","a-cheerful-villa-with-free-parking-space","","","no","","","","","","","","","","","","","","",""
"82067","post","vila-elmazi-fa-fe","","","no","","","","","","","","","","","","","","",""
"82077","post","modern-apartment-at-train-station-the-nest","","","no","","","","","","","","","","","","","","",""
"82081","post","afabio-guesthouse","","","no","","","","","","","","","","","","","","",""
"82090","post","guest-house-qafe-dardha-tomorr-national-park","","","no","","","","","","","","","","","","","","",""
"82108","post","lino-house","","","no","","","","","","","","","","","","","","",""
"82121","post","lovely-apartament-in-vlora-city","","","no","","","","","","","","","","","","","","",""
"82129","post","marina-view-apt-by-perandori","","","no","","","","","","","","","","","","","","",""
"82133","post","lovely-new-apartment-near-tiranas-artificial-lake","","","no","","","","","","","","","","","","","","",""
"82137","post","top-villas-private-swimming-pool","","","no","","","","","","","","","","","","","","",""
"82141","post","twins-villa-mangalem","","","no","","","","","","","","","","","","","","",""
"82151","post","luel-central-apartament","","","no","","","","","","","","","","","","","","",""
"82170","post","villa-madiaavniu","","","no","","","","","","","","","","","","","","",""
"82181","post","tam-serviced-studio-apartment-myslym-shyri-no1","","","no","","","","","","","","","","","","","","",""
"82187","post","wait-n-sea","","","no","","","","","","","","","","","","","","",""
"82200","post","ami-apartment","","","no","","","","","","","","","","","","","","",""
"82210","post","center-of-tirana-amazing-city-view","","","no","","","","","","","","","","","","","","",""
"82216","post","large-apartment","","","no","","","","","","","","","","","","","","",""
"82225","post","dd-apartments","","","no","","","","","","","","","","","","","","",""
"82234","post","starmar-hotel","","","no","","","","","","","","","","","","","","",""
"82243","post","vivi-la-tua-vacanza-con-lappartamento-2-di-ervin-enjoy-your-holiday-with-ervins-apartment-2","","","no","","","","","","","","","","","","","","",""
"82254","post","mert-apartment-durres","","","no","","","","","","","","","","","","","","",""
"82263","post","vogklis-house","","","no","","","","","","","","","","","","","","",""
"82276","post","kt-guesthouse-kapinove","","","no","","","","","","","","","","","","","","",""
"82283","post","appartement-santa","","","no","","","","","","","","","","","","","","",""
"82288","post","venus-cozy-apt-with-terrace","","","no","","","","","","","","","","","","","","",""
"82292","post","durres-apartment-panoramic-sea","","","no","","","","","","","","","","","","","","",""
"82300","post","vlore-lungomare","","","no","","","","","","","","","","","","","","",""
"82305","post","aris-apartment","","","no","","","","","","","","","","","","","","",""
"82312","post","jico-travel-villa-colombo","","","no","","","","","","","","","","","","","","",""
